Unnamed: 0,path,label,image_data
14381,Angry/5c19b339a70f190055217d40608b4e8fbad164ca0498c6ed496a996c~angry.jpg,Angry,[232 232 232 ... 221 221 221]
14382,Angry/ebe4e40f9d10b1d8687b9712447b57c827395a4f3d86e37c9ece7c5e~angry.jpg,Angry,[50 47 32 ...  9  8  4]
14383,Angry/8f9c8141a15e8af6c38b251149d33cd97cbb43832c7bc336d8766995~angry.jpg,Angry,[ 15  13  14 ... 225 200 191]
14384,Angry/1d9e97da91a847f79dc93fdbc2231811c010bc4058abe93912a092d9~angry.jpg,Angry,[ 50  38  40 ... 165 134 105]
14385,Angry/cropped_emotions.231738~angry.png,Angry,[  0   0   0 ... 152 165 174]
14386,Angry/877bd9c13611992e039f15e998f7878a7ab3723543448405509f2ebd~angry.jpg,Angry,[  0   1   0 ... 158 112 141]
14387,Angry/e88e114f376eabcc0a9f9543fb0fe61e767a863c07db2fb706e6e4c4~angry.jpg,Angry,[ 3  1 15 ... 18 10 25]
14388,Angry/cropped_emotions.505735~angry.png,Angry,[242 121 254 ...   0   0   0]
14389,Angry/cropped_emotions.231826~angry.png,Angry,[0 0 0 ... 0 0 0]
14390,Angry/cropped_emotions.232114~angry.png,Angry,[215 208 189 ...   0   0   0]
14391,Angry/0f4cab40f31a7973996ffc07f535e59654e64f31942ae9424a34969e~angry.jpg,Angry,[ 86  83 102 ...  33  33  35]
14392,Angry/de1333a09a60ab2f03a438303b2d02fe1dad1a289684ee5ef9f0a5ac~angry.jpg,Angry,[230 229 225 ... 252 252 252]
14393,Angry/2db22f50d8dae74f4915a0640e6bb2093a6740203800c8b8ad5c2e28~angry.jpg,Angry,[ 60  72  60 ... 209 175 137]
14394,Angry/cropped_emotions.231859~angry.png,Angry,[0 0 0 ... 0 0 0]
14395,Angry/cropped_emotions.158043~angry.png,Angry,[ 10  29  26 ... 254 255 253]
14396,Angry/cropped_emotions.505478~angry.png,Angry,[ 0  0  0 ... 47 32 20]
14397,Angry/cropped_emotions.158003~angry.png,Angry,[150 132 112 ... 147 103  95]
14398,Angry/cropped_emotions.571345~angry.png,Angry,[122  91  71 ...   0   0   0]
14399,Angry/fd7a662f62d84c58378b592b8f7cdde4e004c18f70c39e60efe6d1d6~angry.jpg,Angry,[59 71 66 ... 42 46 29]
14400,Angry/cropped_emotions.231960~angry.png,Angry,[0 0 0 ... 2 0 5]
14401,Angry/00a7cb9cf18d3a015a9e932952f942fd4bcad8044bcef5e0c05de51d~angry.jpg,Angry,[ 58 114 169 ...  29  30  34]
14402,Angry/1e8c86c7004fa040e236550783b9210a577fcf88ff759a065c2590fb~angry.jpg,Angry,[ 46  28  21 ... 255 255 255]
14403,Angry/c7bb604b1410a1656c383d1d72682d28cb425d1f03dce1e868ac1453~angry.png,Angry,[255 255 255 ... 188  56  37]
14404,Angry/cropped_emotions.232271~angry.png,Angry,[111 104  98 ... 115  88  58]
14405,Angry/cropped_emotions.231368~angry.png,Angry,[114 137 153 ...  87  58  42]
14406,Angry/cropped_emotions.232307~angry.png,Angry,[51 49 53 ... 24 33 40]
14407,Angry/cropped_emotions.231570~angry.png,Angry,[ 0  0  0 ... 48 54 70]
14408,Angry/e20d2cb59e2519dbb50e89de1281280c8a0e35f0c07cc164f1491d32~angry.jpg,Angry,[201 166 170 ... 130 104  98]
14409,Angry/cropped_emotions.231736~angry.png,Angry,[  0   0   0 ... 242 211 183]
14410,Angry/cropped_emotions.232231~angry.png,Angry,[0 0 0 ... 1 1 1]
14411,Angry/cropped_emotions.232076~angry.png,Angry,[226  40  45 ...   0   0   0]
14412,Angry/0691a1b2326a0830be0f62fff80236f06027689d138fa0f1ca86764f~angry.jpg,Angry,[248 248 250 ... 138 123 107]
14413,Angry/dc486e74c6ac835a47db1ddd64988f9025b4021c7a97b71cb8646885~angry.jpg,Angry,[115 116 120 ... 180 184 187]
14414,Angry/cropped_emotions.231646~angry.png,Angry,[100 100  82 ...   0   0   0]
14415,Angry/cropped_emotions.231367~angry.png,Angry,[172 179 171 ...  68  62  40]
14416,Angry/f67e77a52ad9d02ed13a777b653a8ff4ac44f091a995645035fd4795~angry.jpg,Angry,[0 0 0 ... 6 6 6]
14417,Angry/cropped_emotions.231707~angry.png,Angry,[0 0 0 ... 0 0 0]
14418,Angry/cropped_emotions.506660~angry.png,Angry,[29 40 32 ...  0  0  0]
14419,Angry/0dd1ce2dc21c158b3a55eb7fcc13598b00cf0c902cd3118a0e93b05e~angry.jpg,Angry,[91 40 37 ... 45 44 49]
14420,Angry/cropped_emotions.231920~angry.png,Angry,[0 0 0 ... 0 0 0]
14421,Angry/cropped_emotions.231773~angry.png,Angry,[0 0 0 ... 0 0 0]
14422,Angry/cropped_emotions.231817~angry.png,Angry,[0 0 0 ... 1 0 0]
14423,Angry/cropped_emotions.231605~angry.png,Angry,[0 0 0 ... 0 0 0]
14424,Angry/cropped_emotions.232285~angry.png,Angry,[0 0 0 ... 0 0 0]
14425,Angry/cropped_emotions.231776~angry.png,Angry,[0 0 0 ... 0 0 0]
14426,Angry/b24483d09ed49bcaa6b0e9612bd1bd4b313ab6256695ebb4a770ed98~angry.jpg,Angry,[54 61 54 ... 34 50 47]
14427,Angry/cropped_emotions.571310~angry.png,Angry,[105  62 108 ...   0   0   5]
14428,Angry/cf737e605c7a6b185ea1e28b4bbfb9131a6e79d167e00dcc0d753594~angry.jpg,Angry,[2 2 2 ... 0 0 0]
14429,Angry/cropped_emotions.231837~angry.png,Angry,[196 178 138 ... 141  84  47]
14430,Angry/cropped_emotions.158087~angry.png,Angry,[  0   0   0 ... 106 101 100]
14431,Angry/cropped_emotions.232041~angry.png,Angry,[0 0 0 ... 0 0 0]
14432,Angry/cropped_emotions.571825~angry.png,Angry,[0 0 0 ... 2 5 0]
14433,Angry/2d8a03d9fd81f40eef8f9902530eb7a9910395105118279a80d7801f~angry.jpg,Angry,[ 30  22  19 ... 155 139 136]
14434,Angry/ef4b4e09fdb55167e3353e7a167c15447c89c48a9d5f607d5cedbfac~angry.jpg,Angry,[ 4  1  0 ... 62 46 31]
14435,Angry/cropped_emotions.157922~angry.png,Angry,[82 54 41 ...  0  0  0]
14436,Angry/8c1768f961bc42dde9e463c238b7b716e3928f44bdd6ee9807575568~angry.jpg,Angry,[ 52  32  34 ... 227 226 222]
14437,Angry/cropped_emotions.571500~angry.png,Angry,[ 0  0  0 ... 32 37 57]
14438,Angry/61b73def8dbc2fb6d8db899228f8e0ad1e20f99ba0bf9e27bf3e9862~angry.jpg,Angry,[200 200 200 ...  79  79  79]
14439,Angry/cropped_emotions.571248~angry.png,Angry,[47 48 34 ... 22 42 43]
14440,Angry/f3958f122468bbfa1b51faa05e5299480627cf88bcc8e8dec1536f2b~angry.jpg,Angry,[130 159 167 ... 136  54  69]
14441,Angry/cropped_emotions.231709~angry.png,Angry,[  0   0   0 ...  97 106 123]
14442,Angry/1d4a93d306f60c8fce22316f357a189ec23f555dcd2d484e495bdfec~angry.jpg,Angry,[118 110 149 ...  25  14  44]
14443,Angry/cropped_emotions.571131~angry.png,Angry,[  0   0   0 ... 190 197 213]
14444,Angry/b508bae4fd78830ed7a5b32dd4e3eca7bea1830dbef9074178730f9d~angry.jpg,Angry,[0 0 0 ... 0 0 0]
14445,Angry/e55b9fc5da12cac94e91329c25dbd97f9d19d33e93f73f240b1407e9~angry.jpg,Angry,[ 13  37  41 ...   1 151 176]
14446,Angry/df01ef882d61a4f5fec618cdd1091a15c8bfc305adc35fdde64c0520~angry.jpg,Angry,[144 155 157 ... 253 239 233]
14447,Angry/cropped_emotions.231951~angry.png,Angry,[  0   0   0 ... 119 100 120]
14448,Angry/cropped_emotions.231648~angry.png,Angry,[ 0  0  0 ... 70 64 52]
14449,Angry/cropped_emotions.232011~angry.png,Angry,[ 0  0  0 ... 28 29 24]
14450,Angry/cropped_emotions.571146~angry.png,Angry,[ 0  0  0 ... 35  2  9]
14451,Angry/cfc012ffb9646bc177d2e429a6c5f1b85d436e1ba5d20e2a78276d98~angry.jpg,Angry,[39 58 65 ...  0 33 51]
14452,Angry/3be3f1a663a23e75cb0115416b777c3b2400f8c82257743e5dea1ee9~angry.jpg,Angry,[60 60 52 ... 43 46 52]
14453,Angry/cropped_emotions.231674~angry.png,Angry,[0 0 0 ... 0 0 0]
14454,Angry/98a499935cf7651474071ebdebd99f6c3bcf3c7379089740df420d37~angry.jpg,Angry,[255 255 255 ... 115 107 182]
14455,Angry/1a021cedde40904bcee401b1a11c1918f47d712da48d16434d5b4c79~angry.jpg,Angry,[148 109 127 ...  20  21  26]
14456,Angry/cropped_emotions.505987~angry.png,Angry,[ 0  0  0 ... 18 20 19]
14457,Angry/cropped_emotions.571562~angry.png,Angry,[ 0  0  0 ... 49 40 35]
14458,Angry/477a2f7a7df63a168eaaa0b980ae5e625175a272086e7615d69c0450~angry.jpg,Angry,[ 33  35  30 ...  59 102 111]
14459,Angry/cropped_emotions.571187~angry.png,Angry,[0 0 0 ... 0 0 0]
14460,Angry/cropped_emotions.232000~angry.png,Angry,[0 0 0 ... 0 0 0]
14461,Angry/66b4d7a2b936a495b0fed4bbe27c3c7680b218e88570432840f3b64d~angry.jpg,Angry,[ 93  96  25 ... 190 137 103]
14462,Angry/1b035175d716129e9db5fcb3ecb588ec62ca3e195037b870669be90d~angry.jpg,Angry,[72 87 54 ... 74 54 55]
14463,Angry/e86879ebea9680d80f0296d274878abcbbd9529244ee27a19d2a9d2e~angry.jpg,Angry,[  9   9   9 ... 183 153 143]
14464,Angry/cropped_emotions.157957~angry.png,Angry,[ 0  0  0 ...  9 17 35]
14465,Angry/cropped_emotions.232326~angry.png,Angry,[  0   0   0 ... 154 165 195]
14466,Angry/d1b77a5b0fa78440cef3c1a79ff9bf95e4c754e873ae72654610b208~angry.jpg,Angry,[64 57 45 ... 20 22 43]
14467,Angry/f7b3577f3beec451389d66354eadd68b9f7c297ff445099269069db8~angry.jpg,Angry,[255 255 255 ... 221 143 128]
14468,Angry/cropped_emotions.231591~angry.png,Angry,[116 109  91 ...  28  26  27]
14469,Angry/0b4fb5f008ae748b2bfe8fc4d35af1d37ab56120acbbd135be98fdb5~angry.jpg,Angry,[206 206 206 ... 226 225 223]
14470,Angry/cropped_emotions.231997~angry.png,Angry,[0 0 0 ... 0 0 0]
14471,Angry/cropped_emotions.232324~angry.png,Angry,[159 161 149 ...   0   0   0]
14472,Angry/cropped_emotions.231623~angry.png,Angry,[0 0 0 ... 0 0 0]
14473,Angry/04a6eb972d5563355cf88dbaa860bfd00a12b0030f30c45299bc37e0~angry.jpg,Angry,[255 255 255 ...  69  25  18]
14474,Angry/cropped_emotions.231565~angry.png,Angry,[ 0  0  0 ... 23 13  6]
14475,Angry/2d6e6d99a8e190baeeb03effcd8de4768d4dcda5b380f4fcf70a5e44~angry.jpg,Angry,[237 237 237 ... 121 151 176]
14476,Angry/cropped_emotions.157959~angry.png,Angry,[  0   0   0 ... 170 124  87]
14477,Angry/cropped_emotions.232185~angry.png,Angry,[ 0  0  0 ... 51 35 46]
14478,Angry/cropped_emotions.571575~angry.png,Angry,[0 0 0 ... 0 0 0]
14479,Angry/cropped_emotions.231456~angry.png,Angry,[239 237 240 ... 209 207 210]
14480,Angry/cropped_emotions.232067~angry.png,Angry,[  0   0   0 ... 209 196 213]
14481,Angry/8f9190c14d7c26f0c95dd8067c7c71bd83106ef551ba0f4c1892f574~angry.jpg,Angry,[ 3  0  0 ... 16 59 94]
14482,Angry/cropped_emotions.231727~angry.png,Angry,[ 0  0  0 ... 63 56 63]
14483,Angry/377a7324b687cee22be38b9875832bb6982474ff5979b50bf46a9b4a~angry.jpg,Angry,[ 56  48 144 ...  19  17  28]
14484,Angry/cropped_emotions.231874~angry.png,Angry,[  0   0   0 ... 191 149 137]
14485,Angry/cropped_emotions.231835~angry.png,Angry,[ 98  85  77 ... 141 136 106]
14486,Angry/cropped_emotions.505322~angry.png,Angry,[70 41 23 ... 16  7  0]
14487,Angry/e7244bcc8978ceb107580565c169e1ab2996c15f2627e67a711889da~angry.jpg,Angry,[143  88  57 ...  40  32  13]
14488,Angry/ee6013f4dbdfb30afd55a01314a74a20b9b322934ccd45a13fdacb37~angry.jpg,Angry,[ 97 100 103 ...  29  26  21]
14489,Angry/4fd88a0a743c84a624347e2c761bcd7015a929d31b40f9a36e7ee259~angry.png,Angry,[ 36  36  36 ... 103  88  71]
14490,Angry/8b85a0fb2c9ff2d21a28a4dfe79b20d53ffbed5472acff4cf91f80c0~angry.JPG,Angry,[198 208 207 ... 172 181 186]
14491,Angry/2577b5555676b366ad7d75c84c1ebd11d9698d9501ba45cc3a9434a6~angry.jpg,Angry,[34 24 32 ... 19 17 18]
14492,Angry/4c765c0bbaa0367272b97821f9be38a900bcaac89241030f6ecf8cfc~angry.jpg,Angry,[213 217 220 ... 139  95  68]
14493,Angry/cropped_emotions.157931~angry.png,Angry,[ 0  0  0 ... 24 19 26]
14494,Angry/cropped_emotions.571820~angry.png,Angry,[77 52  3 ...  0  0 11]
14495,Angry/0685e4ed1432f27421d21cd4e9331c40a4e98df4497f32402fe202f6~angry.JPG,Angry,[237 237 237 ... 236 236 236]
14496,Angry/cropped_emotions.231695~angry.png,Angry,[0 0 0 ... 0 0 0]
14497,Angry/cropped_emotions.231466~angry.png,Angry,[9 9 9 ... 0 2 1]
14498,Angry/cropped_emotions.231968~angry.png,Angry,[0 0 0 ... 1 0 5]
14499,Angry/0a554a78571201f988a5182ab2227d3d00c7f6a36f240b5974231dde~angry.jpg,Angry,[13 13 12 ... 20 22 34]
14500,Angry/cropped_emotions.232267~angry.png,Angry,[0 0 0 ... 0 0 0]
14501,Angry/cropped_emotions.232085~angry.png,Angry,[ 0  0  0 ... 90 82 76]
14502,Angry/cropped_emotions.231770~angry.png,Angry,[25 86 82 ...  0 81 83]
14503,Angry/cropped_emotions.231366~angry.png,Angry,[169 170 164 ...   0   0   0]
14504,Angry/cropped_emotions.231629~angry.png,Angry,[  0   0   0 ... 169 128 136]
14505,Angry/cropped_emotions.231506~angry.png,Angry,[  0   0   0 ... 113  90  59]
14506,Angry/cropped_emotions.158103~angry.png,Angry,[0 0 0 ... 0 0 0]
14507,Angry/2bc91372238c4ed8f8bfc44273d3766cd32a1d423fca3b3feeebf536~angry.jpg,Angry,[108 127 136 ...  71  78  88]
14508,Angry/cropped_emotions.231444~angry.png,Angry,[0 0 0 ... 0 0 0]
14509,Angry/cropped_emotions.231713~angry.png,Angry,[0 0 0 ... 0 0 0]
14510,Angry/cropped_emotions.571240~angry.png,Angry,[  0   0   0 ... 252 214 196]
14511,Angry/8a54afaf1867665ed68738038ba10b4578da130d24b689c9b5f0ff1d~angry.jpg,Angry,[254 253 251 ...   5   6  10]
14512,Angry/cropped_emotions.506667~angry.png,Angry,[251 252 254 ... 187 186 184]
14513,Angry/cropped_emotions.231879~angry.png,Angry,[177 177 177 ...   0   0   0]
14514,Angry/d487f4287ebb20b004b12140fc535f22ab8973282e29384e56045803~angry.jpg,Angry,[115 115 115 ...  34  34  34]
14515,Angry/cropped_emotions.571509~angry.png,Angry,[18 15 10 ... 21  6  3]
14516,Angry/cropped_emotions.231469~angry.png,Angry,[0 0 0 ... 0 0 0]
14517,Angry/0f924d74e9d104de931a0f8743d54cd4dbc5f5ce1366c290478ca4de~angry.jpg,Angry,[33  8 14 ...  3  5  4]
14518,Angry/cropped_emotions.505244~angry.png,Angry,[  0   0   0 ... 140  79  53]
14519,Angry/cropped_emotions.571545~angry.png,Angry,[44 64 82 ... 88 32 51]
14520,Angry/cropped_emotions.571819~angry.png,Angry,[186 140 106 ...   0   0   0]
14521,Angry/cropped_emotions.231672~angry.png,Angry,[ 0  0  0 ... 60 59 60]
14522,Angry/cropped_emotions.158058~angry.png,Angry,[0 0 0 ... 0 0 0]
14523,Angry/70ff6bae1f4f316a08647acc574c5912ca27353170232800c9d87b10~angry.jpg,Angry,[ 2  3  8 ... 31 63 62]
14524,Angry/c649d6acfc84df44801c997f08423d488e7d4dbac702c17addd39433~angry.jpg,Angry,[220  96  59 ... 194  94  68]
14525,Angry/cropped_emotions.232118~angry.png,Angry,[145 176 230 ... 184  81  50]
14526,Angry/77eb130828463b0362165a34967e6a5b2613db6c541028aeaff22216~angry.jpg,Angry,[233 233 231 ...  28  27  25]
14527,Angry/cropped_emotions.231606~angry.png,Angry,[  0   0   0 ... 135 142 148]
14528,Angry/cropped_emotions.231649~angry.png,Angry,[ 0  0  0 ... 27 14 12]
14529,Angry/dcc394832b06b91d045036f0bbc4bbd4f69dec1266459489325aa033~angry.jpg,Angry,[58 61 92 ... 14 16 29]
14530,Angry/cropped_emotions.231924~angry.png,Angry,[  0   0   0 ... 200 159 119]
14531,Angry/0e66489196de8efceb2c50e2fbfe1a570639d3423784b76125061432~angry.jpg,Angry,[38 34 35 ... 78 50 46]
14532,Angry/cropped_emotions.158090~angry.png,Angry,[ 0  0  0 ... 28 23 20]
14533,Angry/cropped_emotions.231365~angry.png,Angry,[ 0  0  0 ... 38 26 16]
14534,Angry/cropped_emotions.231864~angry.png,Angry,[255 255 255 ...  92  94 115]
14535,Angry/cropped_emotions.158102~angry.png,Angry,[  0   0   0 ... 140 126 129]
14536,Angry/83d030553b2bcc3de99bae40e3d59e1f5626f328f0e561bfedebd7fb~angry.jpg,Angry,[167 162 152 ...  10  10  10]
14537,Angry/cropped_emotions.232279~angry.png,Angry,[19 15 14 ... 53 48 45]
14538,Angry/da9002ea131a8a9736f84cd4a6e7af2a8ce449a7aad12f233ab08da8~angry.jpg,Angry,[159 143 122 ... 163 161 147]
14539,Angry/cropped_emotions.231497~angry.png,Angry,[0 0 0 ... 0 0 0]
14540,Angry/d67a41bb5560230e2e29e8488dad1360616aa713e9d60fb96e324f95~angry.jpg,Angry,[219 133 254 ...  13   1  11]
14541,Angry/cropped_emotions.571132~angry.png,Angry,[23 32 29 ...  0  0  0]
14542,Angry/4fcc0bf5156ee84812a2600730de9dd28a9f5804d5e424d348e0620a~angry.jpg,Angry,[199 190  99 ... 216 176 151]
14543,Angry/cropped_emotions.232127~angry.png,Angry,[118  88  26 ...  95  78  78]
14544,Angry/cropped_emotions.158098~angry.png,Angry,[  0   0   0 ... 200 177 169]
14545,Angry/cropped_emotions.232168~angry.png,Angry,[153 149 137 ...  46  47  51]
14546,Angry/cropped_emotions.232309~angry.png,Angry,[ 8 15 41 ...  0  0  0]
14547,Angry/cropped_emotions.232306~angry.png,Angry,[  0   0   0 ... 217 219 231]
14548,Angry/7f8f6eb935e6e41cf3c428bddc9bf167bae9e9f1a39c4e8c2d150681~angry.jpg,Angry,[ 93  90 101 ...  91  86  83]
14549,Angry/d5fb59e0a272635053b3125465c4b4fa09f15e019c621597e389587e~angry.jpg,Angry,[254 253 251 ...  85  89  98]
14550,Angry/9ddaf6b7191c91c9bc9e5d6f9bec61963673feff759f8dae3f73b726~angry.png,Angry,[249 250 253 ... 177 177 179]
14551,Angry/d1d8331a2400a0188b1733a72bbf1e530d2695410217e621e7313410~angry.jpg,Angry,[153 143 142 ... 232 208 201]
14552,Angry/cropped_emotions.231795~angry.png,Angry,[  0   0   0 ... 206 173 169]
14553,Angry/2e0d9ebd1a2a81c351ea8c458c9ac43bcc77f4222b0fcabedee5ca09~angry.jpg,Angry,[255 255 255 ... 255 254 255]
14554,Angry/cropped_emotions.158011~angry.png,Angry,[  0   0   0 ... 101 145 220]
14555,Angry/cropped_emotions.232213~angry.png,Angry,[0 0 0 ... 0 0 0]
14556,Angry/fc294abd73c762f0c44ae8a9447958c32bc5d3fed621e12d17fe2850~angry.jpg,Angry,[54 54 54 ... 37 37 37]
14557,Angry/cropped_emotions.571183~angry.png,Angry,[0 0 0 ... 0 0 0]
14558,Angry/cropped_emotions.506278~angry.png,Angry,[ 25  16  19 ... 111 128 144]
14559,Angry/cropped_emotions.505653~angry.png,Angry,[0 0 0 ... 0 0 0]
14560,Angry/f78dcf0be660079e683c31cef854af59ee05a60ef78ed921532b8959~angry.jpeg,Angry,[221 209 179 ... 148 147 139]
14561,Angry/1df9427654e5f358ed859ea238fe7401ce428bd4c9de845a00f8335a~angry.jpg,Angry,[ 0 17 33 ...  0  4  5]
14562,Angry/c5ba2a9a41b498c71996af12bd8ee0009888fec050480a3ff86ba866~angry.jpg,Angry,[48 45 54 ... 61 59 64]
14563,Angry/cropped_emotions.158041~angry.png,Angry,[ 0  0  0 ... 17 17 25]
14564,Angry/cropped_emotions.158065~angry.png,Angry,[217 178 138 ...  20  17  27]
14565,Angry/bb807308129b1810a9789477d7587af2838cb6ebb6e6e724d59ae34b~angry.bmp,Angry,[47 38 31 ... 86 76 67]
14566,Angry/cropped_emotions.231719~angry.png,Angry,[0 0 0 ... 8 9 4]
14567,Angry/cropped_emotions.231854~angry.png,Angry,[ 0  0  0 ... 47 47 47]
14568,Angry/cropped_emotions.232008~angry.png,Angry,[29 19 10 ... 21 16 10]
14569,Angry/cropped_emotions.231918~angry.png,Angry,[  0   0   0 ... 245 155 194]
14570,Angry/4315a324eb3dde1a57d6cc22607d2cecca1045195de0cb20ccb8f885~angry.jpg,Angry,[0 0 0 ... 0 0 0]
14571,Angry/1e8696e74a10ae478be830bb4a240460a5982ba94beda0aa4c152eac~angry.jpeg,Angry,[ 73  44  28 ... 107  72  42]
14572,Angry/cropped_emotions.231582~angry.png,Angry,[  0   0   0 ... 174 121 139]
14573,Angry/cropped_emotions.231751~angry.png,Angry,[ 0  0  0 ... 10 45 99]
14574,Angry/cropped_emotions.231766~angry.png,Angry,[0 0 0 ... 0 0 0]
14575,Angry/fd25c49a37671a3eb18e665ee6bb283014917fe9319ccf9359344246~angry.jpg,Angry,[32 31  9 ... 39 40 32]
14576,Angry/cropped_emotions.506186~angry.png,Angry,[0 0 0 ... 0 0 0]
14577,Angry/cropped_emotions.232165~angry.png,Angry,[ 0  0  0 ... 87 71 71]
14578,Angry/cropped_emotions.231902~angry.png,Angry,[  0   0   0 ... 239 234 240]
14579,Angry/cropped_emotions.232295~angry.png,Angry,[0 0 0 ... 0 0 0]
14580,Angry/cropped_emotions.231993~angry.png,Angry,[0 0 0 ... 0 0 0]
14581,Angry/cropped_emotions.231421~angry.png,Angry,[ 0  0  0 ... 73 51 42]
14582,Angry/e48d20508ec2f1a14b4d3531e48f62e5501bc41e3dab80d007424ef4~angry.jpg,Angry,[128 107  60 ... 219 189 119]
14583,Angry/cropped_emotions.232032~angry.png,Angry,[146 145 143 ...   0   0   0]
14584,Angry/cropped_emotions.506313~angry.png,Angry,[0 0 0 ... 0 0 0]
14585,Angry/cropped_emotions.232092~angry.png,Angry,[254 254 254 ... 114  80  66]
14586,Angry/cropped_emotions.505354~angry.png,Angry,[255 254 250 ...   0   0   0]
14587,Angry/cropped_emotions.506260~angry.png,Angry,[0 0 0 ... 0 0 0]
14588,Angry/cropped_emotions.231640~angry.png,Angry,[  0   0   0 ...  48 114 210]
14589,Angry/cropped_emotions.231799~angry.png,Angry,[  0   0   0 ... 112  53  35]
14590,Angry/cropped_emotions.231785~angry.png,Angry,[152 140 126 ...   0   0   0]
14591,Angry/cropped_emotions.571838~angry.png,Angry,[0 0 0 ... 0 0 0]
14592,Angry/1e726d6558563b6f2d42520ac4663eb4708253b500810a9646858f90~angry.jpg,Angry,[ 44  22   0 ... 194 142  84]
14593,Angry/cropped_emotions.231647~angry.png,Angry,[0 0 0 ... 0 0 0]
14594,Angry/cropped_emotions.571337~angry.png,Angry,[55 24  0 ...  0  0  0]
14595,Angry/cropped_emotions.571503~angry.png,Angry,[39 10  4 ...  0  0  0]
14596,Angry/cropped_emotions.231930~angry.png,Angry,[  0   0   0 ... 111  86  90]
14597,Angry/0a7f2f7d499ef261620d4e486aee96f534b2f18dd597d0047c041ae0~angry.jpg,Angry,[ 30  76 140 ...  96 121 161]
14598,Angry/2350f9602cfa84f5e60dd8e182fa7d97612b3f0d25f9498c8b25cf76~angry.jpg,Angry,[ 79  50  63 ... 100  77  82]
14599,Angry/cropped_emotions.232339~angry.png,Angry,[ 0  0  0 ... 27 16 30]
14600,Angry/cropped_emotions.231683~angry.png,Angry,[167 133  98 ...   0   0   0]
14601,Angry/ffb48a6fe4b4eb69d43a6462652b6ec0c177d36c98f58a7a158c5f7e~angry.jpg,Angry,[0 0 0 ... 6 6 6]
14602,Angry/cropped_emotions.505307~angry.png,Angry,[188 100 106 ...  29  24  30]
14603,Angry/cropped_emotions.231509~angry.png,Angry,[0 0 0 ... 0 0 0]
14604,Angry/cropped_emotions.231571~angry.png,Angry,[ 1 18 42 ...  0  0  1]
14605,Angry/cropped_emotions.231976~angry.png,Angry,[0 0 0 ... 0 0 0]
14606,Angry/7f579fc66db7484d2ee916c0fbfc4799d1a32d2cbdbb9f8a1f5ca239~angry.jpg,Angry,[ 68  88  73 ... 111 108 122]
14607,Angry/cropped_emotions.231712~angry.png,Angry,[163 164 159 ...  36  10  11]
14608,Angry/cropped_emotions.157985~angry.png,Angry,[  0   0   0 ... 122 131 128]
14609,Angry/b307deb211884e273fd16e8472d3e1822cdb5eec365f32960134fbc6~angry.jpg,Angry,[ 91  30  19 ...   4 123 152]
14610,Angry/0f7ec5d0af50feebf50084c52204c480cddd909911f0c56430fb9c3a~angry.jpg,Angry,[218 218 218 ...  21  21  21]
14611,Angry/cropped_emotions.505844~angry.png,Angry,[41 30 34 ... 16  9 16]
14612,Angry/dbf27cecd9985ce5a2e5ed4bf2c6029fcbc32bb7710288a14fc6f723~angry.jpg,Angry,[0 0 0 ... 6 6 6]
14613,Angry/cropped_emotions.157924~angry.png,Angry,[0 0 0 ... 0 0 0]
14614,Angry/9acbbcce3d3b41d37c38d0f983e80a6ea2c53199aa10e4122732a233~angry.jpg,Angry,[225 225 223 ... 213 223 226]
14615,Angry/252a0c56d82d74eabdc4865340eccc221023e47750a8619b24b279ca~angry.jpg,Angry,[238 235 244 ...  46  31  42]
14616,Angry/cropped_emotions.571216~angry.png,Angry,[ 0  0  0 ... 28 45 44]
14617,Angry/cropped_emotions.231512~angry.png,Angry,[187 191 174 ... 151 134 107]
14618,Angry/cropped_emotions.158079~angry.png,Angry,[0 0 0 ... 0 0 0]
14619,Angry/cropped_emotions.231847~angry.png,Angry,[155 151 148 ... 146 134 114]
14620,Angry/cropped_emotions.158106~angry.png,Angry,[ 0  0  0 ... 32 34 33]
14621,Angry/4cd6842e6a65c35d47544fa8505fcfb9b24c8104dcdf4ff0ca5433a4~angry.png,Angry,[ 85 101 118 ... 145 126 105]
14622,Angry/cropped_emotions.232270~angry.png,Angry,[0 0 0 ... 0 0 0]
14623,Angry/7c7d3377b1f30ac7ceb38c536eed8388e985cade7479d1996b15bef3~angry.jpg,Angry,[228 227 232 ... 147 160 212]
14624,Angry/e85f3e0727c4a53c5a171039beb59dfbac433823d8460c5d38060c6d~angry.jpg,Angry,[127 105  84 ...  22  23  28]
14625,Angry/cropped_emotions.231961~angry.png,Angry,[0 0 0 ... 0 0 0]
14626,Angry/cropped_emotions.231513~angry.png,Angry,[0 0 0 ... 0 0 0]
14627,Angry/cropped_emotions.231909~angry.png,Angry,[ 0  0  0 ... 23 22 28]
14628,Angry/1f6096bea4a6e32426c636cea9f6349d2ec4d8610067fd2ef1e6e5fd~angry.jpg,Angry,[16 15 21 ...  8  6  9]
14629,Angry/f6a51aad92f0aa0c78e88c42985b88f44afb9d424e7914cb8e19430b~angry.jpg,Angry,[ 54 197 181 ...  96  99 108]
14630,Angry/17d11ab2047653cc340a84f17effa8ae2d98ccbb65b74174f64dc731~angry.jpg,Angry,[95 67 45 ...  0  2  0]
14631,Angry/cropped_emotions.571261~angry.png,Angry,[0 0 0 ... 0 0 0]
14632,Angry/cropped_emotions.232273~angry.png,Angry,[0 0 0 ... 0 0 0]
